codigo_ibge,nome,codigo_uf,nome_porto,transportation_cost
2614006,Serrita,26,aratu,26011.2311443304
2614006,Serrita,26,natal,27378.3022425027
2930600,Serrolândia,29,suape,25384.0608208602
2930600,Serrolândia,29,aratu,24522.4555665132
2930600,Serrolândia,29,natal,26215.4877632022
2614105,Sertânia,26,suape,25633.9768887305
2614105,Sertânia,26,aratu,25204.9977724372
2614105,Sertânia,26,natal,26406.655818926
3551702,Sertãozinho,35,suape,25387.717635705
3551702,Sertãozinho,35,aratu,23405.5373656737
3551702,Sertãozinho,35,natal,26312.3484843475
2515930,Sertãozinho,25,suape,25540.6671790114
2515930,Sertãozinho,25,aratu,25332.153958081
2515930,Sertãozinho,25,natal,26279.4511609609
2413607,Severiano Melo,24,suape,27096.3141035609
2413607,Severiano Melo,24,aratu,26743.6600098282
2413607,Severiano Melo,24,natal,27854.8584540673
2210656,Sigefredo Pacheco,22,suape,29165.9209688112
2210656,Sigefredo Pacheco,22,aratu,28587.3468708611
2210656,Sigefredo Pacheco,22,natal,29954.6442241024
2807105,Simão Dias,28,suape,24553.1255351232
2807105,Simão Dias,28,aratu,23918.8384519104
2807105,Simão Dias,28,natal,25356.7638790648
2210706,Simões,22,suape,27438.211185252
2210706,Simões,22,aratu,26774.0679865572
2210706,Simões,22,natal,28241.2736073358
2210805,Simplício Mendes,22,suape,27810.0730141649
2210805,Simplício Mendes,22,aratu,27054.6267387516
2210805,Simplício Mendes,22,natal,28624.744312502
2930758,Sítio do Mato,29,suape,26164.3606067318
2930758,Sítio do Mato,29,aratu,24980.5495676606
2930758,Sítio do Mato,29,natal,27030.7817088521
2930766,Sítio do Quinto,29,suape,24924.9113992667
2930766,Sítio do Quinto,29,aratu,24283.5553276602
2930766,Sítio do Quinto,29,natal,25728.8579482415
2111805,Sítio Novo,21,suape,30984.380678993
2111805,Sítio Novo,21,aratu,30032.1211142492
2111805,Sítio Novo,21,natal,31820.012335652
2413706,Sítio Novo,24,suape,26069.6290845631
2413706,Sítio Novo,24,aratu,25858.0907196607
2413706,Sítio Novo,24,natal,26807.8409339723
2930774,Sobradinho,29,suape,26543.973973589
2930774,Sobradinho,29,aratu,25769.0781234531
2930774,Sobradinho,29,natal,27362.9172090878
4320701,Sobradinho,43,suape,25753.3128510804
4320701,Sobradinho,43,aratu,23058.7939701254
4320701,Sobradinho,43,natal,26677.1306494044
2312908,Sobral,23,suape,29183.7197048917
2312908,Sobral,23,aratu,28766.7698442952
2312908,Sobral,23,natal,29948.6867880284
2210904,Socorro do Piauí,22,suape,28072.6097143625
2210904,Socorro do Piauí,22,aratu,27276.5847183619
2210904,Socorro do Piauí,22,natal,28892.1721540518
2516003,Solânea,25,suape,25633.5119431606
2516003,Solânea,25,aratu,25406.6709384418
2516003,Solânea,25,natal,26375.0512983871
2516102,Soledade,25,suape,25766.2929728349
2516102,Soledade,25,aratu,25466.1087009828
2516102,Soledade,25,natal,26519.1555469796
4320800,Soledade,43,suape,25611.2321374638
4320800,Soledade,43,aratu,22964.41780694
4320800,Soledade,43,natal,26537.3312014138
2614402,Solidão,26,suape,26035.6766188968
2614402,Solidão,26,aratu,25605.0725088497
2614402,Solidão,26,natal,26807.8696062094
2313005,Solonópole,23,suape,27575.1539993807
2313005,Solonópole,23,aratu,27146.8523489863
2313005,Solonópole,23,natal,28344.3687373881
2516151,Sossêgo,25,suape,25867.9944000575
2516151,Sossêgo,25,aratu,25592.8464802702
2516151,Sossêgo,25,natal,26616.7390225436
2516201,Sousa,25,suape,26715.4805666064
2516201,Sousa,25,aratu,26288.144116289
2516201,Sousa,25,natal,27485.9955658163
2930808,Souto Soares,29,suape,25712.7974069691
2930808,Souto Soares,29,aratu,24713.658217699
2930808,Souto Soares,29,natal,26559.9136843612
2516300,Sumé,25,suape,25675.1613637329
2516300,Sumé,25,aratu,25299.8138992752
2516300,Sumé,25,natal,26439.7383319083
2614501,Surubim,26,suape,25099.628817446
2614501,Surubim,26,aratu,24804.2465372063
2614501,Surubim,26,natal,25853.0586929433
2210938,Sussuapara,22,suape,27962.7470753564
2210938,Sussuapara,22,aratu,27291.0406966236
2210938,Sussuapara,22,natal,28766.0819992147
2614600,Tabira,26,suape,25995.2227969322
2614600,Tabira,26,aratu,25573.4868265153
2614600,Tabira,26,natal,26766.1711243832
2930907,Tabocas do Brejo Velho,29,suape,26594.2451730403
2930907,Tabocas do Brejo Velho,29,aratu,25401.3712228504
2930907,Tabocas do Brejo Velho,29,natal,27461.131909707
2413805,Taboleiro Grande,24,suape,27056.7268042603
2413805,Taboleiro Grande,24,aratu,26690.2433555571
2413805,Taboleiro Grande,24,natal,27817.4614861318
2313104,Tabuleiro do Norte,23,suape,27443.2074643998
2313104,Tabuleiro do Norte,23,aratu,27106.4206601062
2313104,Tabuleiro do Norte,23,natal,28198.6992841238
2614709,Tacaimbó,26,suape,25096.6114091286
2614709,Tacaimbó,26,aratu,24730.0199263544
2614709,Tacaimbó,26,natal,25860.9701720728
2614808,Tacaratu,26,suape,25506.6807344459
2614808,Tacaratu,26,aratu,24948.4607862933
2614808,Tacaratu,26,natal,26298.2087075871
2516409,Tacima,25,suape,25760.6753582512
2516409,Tacima,25,aratu,25550.5062694323
2516409,Tacima,25,natal,26499.2811379892
3168002,Taiobeiras,31,suape,24385.3798609657
3168002,Taiobeiras,31,aratu,23092.8374669169
3168002,Taiobeiras,31,natal,25264.265525408
2413904,Taipu,24,suape,26193.8803808635
2413904,Taipu,24,aratu,26033.4598864725
2413904,Taipu,24,natal,26923.5166973792
2313203,Tamboril,23,suape,28590.2970513791
2313203,Tamboril,23,aratu,28115.1411673136
2313203,Tamboril,23,natal,29364.8774000704
2210953,Tamboril do Piauí,22,suape,28015.6866653944
2210953,Tamboril do Piauí,22,aratu,27159.2008931344
2210953,Tamboril do Piauí,22,natal,28842.9456062381
2414001,Tangará,24,suape,25979.8390050277
2414001,Tangará,24,aratu,25772.4898865026
2414001,Tangará,24,natal,26717.5521129255
4217907,Tangará,42,suape,25358.958629228
4217907,Tangará,42,aratu,22854.2769439363
4217907,Tangará,42,natal,26289.598987543
2931004,Tanhaçu,29,suape,24663.2840048626
2931004,Tanhaçu,29,aratu,23560.8862072351
2931004,Tanhaçu,29,natal,25523.0217595149
2210979,Tanque do Piauí,22,suape,28585.643620891
2210979,Tanque do Piauí,22,aratu,27876.8129203126
2210979,Tanque do Piauí,22,natal,29393.119705982
2931053,Tanque Novo,29,suape,25480.0749670784
2931053,Tanque Novo,29,aratu,24327.4614269912
2931053,Tanque Novo,29,natal,26344.0644089425
2931103,Tanquinho,29,suape,24563.9435619379
2931103,Tanquinho,29,aratu,23752.0906344445
2931103,Tanquinho,29,natal,25390.5057963364
2931202,Taperoá,29,suape,23843.8048436718
2931202,Taperoá,29,aratu,22925.87675038
2931202,Taperoá,29,natal,24684.2190695239
2516508,Taperoá,25,suape,25882.9114885536
2516508,Taperoá,25,aratu,25538.2477632255
2516508,Taperoá,25,natal,26642.4262867295
2931301,Tapiramutá,29,suape,25415.6515690614
2931301,Tapiramutá,29,aratu,24490.6624625055
2931301,Tapiramutá,29,natal,26254.6097300379
2615003,Taquaritinga do Norte,26,suape,25199.1757947995
2615003,Taquaritinga do Norte,26,aratu,24877.3412562869
2615003,Taquaritinga do Norte,26,natal,25956.5010685833
2313252,Tarrafas,23,suape,27414.970707455
2313252,Tarrafas,23,aratu,26879.0227131743
2313252,Tarrafas,23,natal,28200.2067345597
2313302,Tauá,23,suape,27999.9062066047
2313302,Tauá,23,aratu,27463.4892312412
2313302,Tauá,23,natal,28784.3074967386
4321352,Tavares,43,suape,24284.128317036
4321352,Tavares,43,aratu,21517.9889189969
4321352,Tavares,43,natal,25203.2028701033
2516607,Tavares,25,suape,26117.4364590003
2516607,Tavares,25,aratu,25667.576658838
2516607,Tavares,25,natal,26892.3293162301
2516706,Teixeira,25,suape,26057.2506299273
2516706,Teixeira,25,aratu,25678.3316592426
2516706,Teixeira,25,natal,26821.6603088436
2313351,Tejuçuoca,23,suape,28703.2374812961
2313351,Tejuçuoca,23,aratu,28325.7233621092
2313351,Tejuçuoca,23,natal,29462.9312832028
2807303,Telha,28,suape,24398.0265838649
2807303,Telha,28,aratu,23869.92171205
2807303,Telha,28,natal,25187.3187958809
2414100,Tenente Ananias,24,suape,26843.3780671008
2414100,Tenente Ananias,24,aratu,26436.1643488775
2414100,Tenente Ananias,24,natal,27610.6598947409
2414159,Tenente Laurentino Cruz,24,suape,26387.97114887
2414159,Tenente Laurentino Cruz,24,aratu,26111.4020928388
2414159,Tenente Laurentino Cruz,24,natal,27135.9462110988
2516755,Tenório,25,suape,25937.412010777
2516755,Tenório,25,aratu,25623.3399365629
2516755,Tenório,25,natal,26692.1062579623
2931509,Teofilândia,29,suape,24739.1288206119
2931509,Teofilândia,29,aratu,23967.4886586554
2931509,Teofilândia,29,natal,25560.3838914377
2211001,Teresina,22,suape,29557.8319399624
2211001,Teresina,22,aratu,28896.9613174828
2211001,Teresina,22,natal,30357.5207420206
2615102,Terezinha,26,suape,24859.062332522
2615102,Terezinha,26,aratu,24421.9270335767
2615102,Terezinha,26,natal,25634.3937713643
2931707,Terra Nova,29,suape,24144.0591756346
2931707,Terra Nova,29,aratu,23339.6495779707
2931707,Terra Nova,29,natal,24970.3702174627
2615201,Terra Nova,26,suape,26486.2855488072
2615201,Terra Nova,26,aratu,25888.2830394089
2615201,Terra Nova,26,natal,27281.7338555087
2313401,Tianguá,23,suape,29439.7356320449
2313401,Tianguá,23,aratu,28975.3522622701
2313401,Tianguá,23,natal,30211.4509470641
2411056,Tibau,24,suape,27290.6693660038
2411056,Tibau,24,aratu,27041.7393825339
2411056,Tibau,24,natal,28032.5859976443
2414308,Timbaúba dos Batistas,24,suape,26457.6727628593
2414308,Timbaúba dos Batistas,24,aratu,26119.8665080379
2414308,Timbaúba dos Batistas,24,natal,27215.0697993106
2112209,Timon,21,suape,29568.2824265321
2112209,Timon,21,aratu,28905.1241255826
2112209,Timon,21,natal,30368.271660447
2807402,Tobias Barreto,28,suape,24427.0408893737
2807402,Tobias Barreto,28,aratu,23749.7733144437
2807402,Tobias Barreto,28,natal,25236.6256480513
2615409,Toritama,26,suape,25149.1552369732
2615409,Toritama,26,aratu,24818.9486857134
2615409,Toritama,26,natal,25907.8667093879
2414407,Touros,24,suape,26369.2621138244
2414407,Touros,24,aratu,26241.7781320167
2414407,Touros,24,natal,27093.0944315673
2709202,Traipu,27,suape,24573.7124902915
2709202,Traipu,27,aratu,24050.9527626463
2709202,Traipu,27,natal,25361.921628228
2313500,Trairi,23,suape,28943.7560597956
2313500,Trairi,23,aratu,28625.8563958395
2313500,Trairi,23,natal,29693.7990389959
2931806,Tremedal,29,suape,24333.2212387384
2931806,Tremedal,29,aratu,23152.8985655232
2931806,Tremedal,29,natal,25201.3676392304
5221403,Trindade,52,suape,27798.0619999537
5221403,Trindade,52,aratu,26046.0408200951
5221403,Trindade,52,natal,28710.023050608
2615607,Trindade,26,suape,27108.8232838496
2615607,Trindade,26,aratu,26473.97911124
2615607,Trindade,26,natal,27908.3829017538
4322004,Triunfo,43,suape,24914.946300347
4322004,Triunfo,43,aratu,22219.320968858
4322004,Triunfo,43,natal,25838.4974933297
2516805,Triunfo,25,suape,26965.2500414901
2516805,Triunfo,25,aratu,26520.3988724585
2516805,Triunfo,25,natal,27737.9435202985
2615706,Triunfo,26,suape,26112.5262445388
2615706,Triunfo,26,aratu,25633.4524090934
2615706,Triunfo,26,natal,26891.7025901667
2414456,Triunfo Potiguar,24,suape,26729.1305166199
2414456,Triunfo Potiguar,24,aratu,26431.8287983163
2414456,Triunfo Potiguar,24,natal,27479.7338456573
2931905,Tucano,29,suape,24894.0755687115
2931905,Tucano,29,aratu,24171.4336393177
2931905,Tucano,29,natal,25708.8092740097
2615805,Tupanatinga,26,suape,25325.58065445
2615805,Tupanatinga,26,aratu,24850.5040586376
2615805,Tupanatinga,26,natal,26105.5765105394
2615904,Tuparetama,26,suape,25891.6645722355
2615904,Tuparetama,26,aratu,25486.0936027227
2615904,Tuparetama,26,natal,26660.3884572381
2313559,Tururu,23,suape,28848.285453528
2313559,Tururu,23,aratu,28502.5630939374
2313559,Tururu,23,natal,29602.8339176696
2932002,Uauá,29,suape,25747.7145276015
2932002,Uauá,29,aratu,25045.1118999234
2932002,Uauá,29,natal,26558.4672777788
2932101,Ubaíra,29,suape,24231.2574983889
2932101,Ubaíra,29,aratu,23290.4754315331
2932101,Ubaíra,29,natal,25073.7392628757
2313609,Ubajara,23,suape,29345.303512324
2313609,Ubajara,23,aratu,28879.4303877711
2313609,Ubajara,23,natal,30117.3791991887
2932408,Uibaí,29,suape,26288.0758169762
2932408,Uibaí,29,aratu,25304.1602624953
2932408,Uibaí,29,natal,27132.727264686
2516904,Uiraúna,25,suape,26913.6309387444
2516904,Uiraúna,25,aratu,26485.856119145
2516904,Uiraúna,25,natal,27683.8721916422
2313708,Umari,23,suape,26975.2749492275
2313708,Umari,23,aratu,26518.99582849
2313708,Umari,23,natal,27749.6417544161
2414506,Umarizal,24,suape,26931.7595599763
2414506,Umarizal,24,aratu,26578.4308785169
2414506,Umarizal,24,natal,27690.6962081618
2932457,Umburanas,29,suape,26179.5583488534
2932457,Umburanas,29,aratu,25289.363387957
2932457,Umburanas,29,natal,27013.3316101845
2517001,Umbuzeiro,25,suape,25142.3019439642
2517001,Umbuzeiro,25,aratu,24863.1112154045
2517001,Umbuzeiro,25,natal,25893.1193769718
2313757,Umirim,23,suape,28765.4968383119
2313757,Umirim,23,aratu,28421.0443009155
2313757,Umirim,23,natal,29519.9801707699
2414605,Upanema,24,suape,26876.8645240698
2414605,Upanema,24,aratu,26584.7220789374
2414605,Upanema,24,natal,27626.3885009358
2932606,Urandi,29,suape,25034.7488932362
2932606,Urandi,29,aratu,23788.7230644661
2932606,Urandi,29,natal,25908.5442155371
2313807,Uruburetama,23,suape,28862.2119863967
2313807,Uruburetama,23,aratu,28508.6217573855
2313807,Uruburetama,23,natal,29617.9605886389
2313906,Uruoca,23,suape,29470.3802453266
2313906,Uruoca,23,aratu,29057.9443637193
2313906,Uruoca,23,natal,30234.2294445528
2932804,Utinga,29,suape,25454.7776263258
2932804,Utinga,29,aratu,24493.6678350328
2932804,Utinga,29,natal,26297.888221365
2211308,Valença do Piauí,22,suape,28435.1853057225
2211308,Valença do Piauí,22,aratu,27774.3859991183
2211308,Valença do Piauí,22,natal,29236.3765733721
2933000,Valente,29,suape,24991.4010134202
2933000,Valente,29,aratu,24190.5161276926
2933000,Valente,29,natal,25815.934764437
3170651,Vargem Grande do Rio Pardo,31,suape,24598.6055929426
3170651,Vargem Grande do Rio Pardo,31,aratu,23330.1085013755
3170651,Vargem Grande do Rio Pardo,31,natal,25475.0153618246
2313955,Varjota,23,suape,28980.3444544372
2313955,Varjota,23,aratu,28528.0824042041
2313955,Varjota,23,natal,29750.9336341114
2414704,Várzea,24,suape,25727.2499996366
2414704,Várzea,24,aratu,25546.0520308857
2414704,Várzea,24,natal,26461.2291020208
2517100,Várzea,25,suape,26181.6674286623
2517100,Várzea,25,aratu,25848.9377748785
2517100,Várzea,25,natal,26938.7892858146
2314003,Várzea Alegre,23,suape,27161.4416356612
2314003,Várzea Alegre,23,aratu,26653.1200553339
2314003,Várzea Alegre,23,natal,27943.105390855
2211357,Várzea Branca,22,suape,27650.6686756702
2211357,Várzea Branca,22,aratu,26741.5949389857
2211357,Várzea Branca,22,natal,28484.8188123219
3170800,Várzea da Palma,31,suape,24945.3712134936
3170800,Várzea da Palma,31,aratu,23376.4921247163
3170800,Várzea da Palma,31,natal,25846.693620191
2933059,Várzea da Roça,29,suape,25217.2502662375
2933059,Várzea da Roça,29,aratu,24354.9446281159
2933059,Várzea da Roça,29,natal,26049.0044774267
2933109,Várzea do Poço,29,suape,25336.8569990601
2933109,Várzea do Poço,29,aratu,24466.3623632195
2933109,Várzea do Poço,29,natal,26169.4293387138
2211407,Várzea Grande,22,suape,28595.0536814521
2211407,Várzea Grande,22,aratu,27891.1177791484
2211407,Várzea Grande,22,natal,29401.8619073159
5108402,Várzea Grande,51,suape,31698.5241256458
5108402,Várzea Grande,51,aratu,29715.5744409304
5108402,Várzea Grande,51,natal,32621.3797654836
2933158,Várzea Nova,29,suape,25758.8285814283
2933158,Várzea Nova,29,aratu,24861.7277990312
2933158,Várzea Nova,29,natal,26594.0057523442
3170909,Varzelândia,31,suape,25341.8174997703
3170909,Varzelândia,31,aratu,23946.3730710039
3170909,Varzelândia,31,natal,26228.9570447705
2414753,Venha-Ver,24,suape,27045.6062726419
2414753,Venha-Ver,24,aratu,26622.9245625956
2414753,Venha-Ver,24,natal,27814.8625088835
2616001,Venturosa,26,suape,25206.2084838617
2616001,Venturosa,26,aratu,24778.0633934343
2616001,Venturosa,26,natal,25979.5578777931
2414803,Vera Cruz,24,suape,25909.0091664886
2414803,Vera Cruz,24,aratu,25739.702452726
2414803,Vera Cruz,24,natal,26640.6770673334
2933208,Vera Cruz,29,suape,23876.9590701266
2933208,Vera Cruz,29,aratu,23034.587489231
2933208,Vera Cruz,29,natal,24708.3495661615
4322707,Vera Cruz,43,suape,25402.2991802213
4322707,Vera Cruz,43,aratu,22701.4370264682
4322707,Vera Cruz,43,natal,26325.6907619011
3556602,Vera Cruz,35,suape,26015.9225963828
3556602,Vera Cruz,35,aratu,23882.907735405
3556602,Vera Cruz,35,natal,26945.2851022815
2211506,Vera Mendes,22,suape,27731.6742803696
2211506,Vera Mendes,22,aratu,27021.4219116407
2211506,Vera Mendes,22,natal,28540.5062592837
2616100,Verdejante,26,suape,26451.024909335
2616100,Verdejante,26,aratu,25901.1323234985
2616100,Verdejante,26,natal,27239.7910890141
3171030,Verdelândia,31,suape,25177.9193383289
3171030,Verdelândia,31,aratu,23815.4107498696
3171030,Verdelândia,31,natal,26062.3330549989
2616183,Vertente do Lério,26,suape,25181.5006982883
2616183,Vertente do Lério,26,aratu,24882.3450354643
2616183,Vertente do Lério,26,natal,25935.352721926
2616209,Vertentes,26,suape,25164.2362285979
2616209,Vertentes,26,aratu,24847.9639117022
2616209,Vertentes,26,natal,25920.7732084179
2414902,Viçosa,24,suape,26985.9892981437
2414902,Viçosa,24,aratu,26622.910912616
2414902,Viçosa,24,natal,27746.3261915507
2709400,Viçosa,27,suape,24536.1955984007
2709400,Viçosa,27,aratu,24110.931860014
2709400,Viçosa,27,natal,25310.4072898893
3171303,Viçosa,31,suape,22800.2925113151
3171303,Viçosa,31,aratu,21097.2847311552
